PtP,-0.785230611789257,1.0538943795365,0,0,-1.05795227004739,0,0,
PtP,-0.785230611789257,0.424952766275579,0.6488331307459,0,-0.982721597969423,0.737256397573838,0,
PtP,-0.758338578674528,0.312693188787304,0.6488331307459,0.00925199036482194,-0.975642542523334,0.776111615513437,0,
PtP,-0.740499568389894,0.310441714052231,0.63759670102156,0.00925199036482194,-0.975642542523334,0.808557984439712,0,
PtP,-0.740499568389894,0.310441714052231,0.63759670102156,0.00925199036482194,-0.975642542523334,0.808557984439712,8,
PtP,-0.740499568389894,0.310441714052231,0.63759670102156,0.00925199036482194,-0.975642542523334,0.808557984439712,8,
PtP,-0.740499568389894,0.310441714052231,0.63759670102156,0.00925199036482194,-0.975642542523334,0.808557984439712,8,
PtP,-0.758338578674528,0.651681508085155,0.6488331307459,0.00925199036482194,-1.24722275545066,0.0130061935858617,8,
PtP,-0.758338578674528,0.651681508085155,0.6488331307459,0.00925199036482194,-1.24722275545066,0.0130061935858617,8,
PtP,0,1.5707963267949,0,0,-1.5707963267949,0,8,
PtP,0.0579833284097556,1.5707963267949,0,0,-1.5707963267949,0,8,
PtP,0.92754999498463,0.826788646608494,0.890725293096802,0,-1.5707963267949,0,8,
PtP,1.14875476971164,0.469526730042262,1.15829473940304,0,-1.65342021358431,-0.489108277052088,8,
PtP,1.18540144801577,0.247379477519172,1.38257827493058,0,-1.65342021358431,-0.38493306465905,8,
PtP,1.18540144801577,0.229105880250792,1.39534884906742,0,-1.65342021358431,-0.38493306465905,8,
PtP,1.18540144801577,0.229105880250792,1.39534884906742,0,-1.65342021358431,-0.38493306465905,0,
PtP,1.18540144801577,0.229105880250792,1.39534884906742,0,-1.65342021358431,-0.38493306465905,0,
PtP,1.16536855886138,0.992533839024135,0.640219930887308,0,-1.65342021358431,-0.38493306465905,0,
PtP,1.16536855886138,1.26792585103782,0.450027911638982,0,-1.65342021358431,-0.38493306465905,0,
PtP,0.0183730810357443,1.5707963267949,0,0,-1.5707963267949,0,0,
